341,"Куртка детская демисезонная",Одежда,http://localhost:3000/product/341
342,"Джинсы детские синие",Одежда,http://localhost:3000/product/342
343,"Ремень мужской кожаный черный",Одежда,http://localhost:3000/product/343
344,"Шарф кашемировый серый",Одежда,http://localhost:3000/product/344
345,"Перчатки кожаные зимние",Одежда,http://localhost:3000/product/345
346,"Ботинки мужские зимние кожаные",Обувь,http://localhost:3000/product/346
347,"Туфли мужские классические черные",Обувь,http://localhost:3000/product/347
348,"Мокасины мужские замшевые",Обувь,http://localhost:3000/product/348
349,"Сапоги женские кожаные черные",Обувь,http://localhost:3000/product/349
350,"Туфли женские на каблуке бежевые",Обувь,http://localhost:3000/product/350
351,"Балетки женские кожаные",Обувь,http://localhost:3000/product/351
352,"Кроссовки детские Nike Air Force",Обувь,http://localhost:3000/product/352
353,"Ботинки детские утепленные",Обувь,http://localhost:3000/product/353
354,"Сандалии детские летние",Обувь,http://localhost:3000/product/354
355,"Кроссовки Adidas Ultraboost беговые",Обувь,http://localhost:3000/product/355
356,"Кроссовки Puma RS-X спортивные",Обувь,http://localhost:3000/product/356
357,"Кеды Vans Old Skool черные",Обувь,http://localhost:3000/product/357
